Wavelength,21010 sh-1,21010 sh-2,21010 sh-3,21010 sh-4
683.044724,0.21919626,0.29185495,0.48465824,0.8535575
686.236389,0.21841845,0.29149577,0.48532188,0.85605067
689.428054,0.2186011,0.29243147,0.4879987,0.86270446
692.619718,0.2177499,0.29191452,0.4881488,0.8645843
695.811383,0.21745789,0.29204285,0.48955378,0.86835957
699.003048,0.2172671,0.29230613,0.49074623,0.8715171
702.194713,0.21657726,0.291885,0.4908716,0.8725097
705.386377,0.2161653,0.29196262,0.491504,0.87390614
708.578042,0.21567164,0.29163682,0.49145997,0.87386125
711.769707,0.21589987,0.29231048,0.49283087,0.87552273
714.961372,0.2154962,0.29223567,0.49296778,0.87528414
718.153037,0.21414953,0.291,0.49158114,0.872053
721.344701,0.2142229,0.2917218,0.4930884,0.8738754
724.536366,0.21430734,0.29231673,0.49422264,0.8753274
727.728031,0.21460935,0.2932532,0.4961649,0.8779043
730.919696,0.21421504,0.29336032,0.4963776,0.87700796
734.11136,0.21424773,0.29394332,0.49728462,0.8774147
737.303025,0.21387859,0.29375482,0.49699748,0.8757534
740.49469,0.21370898,0.29407862,0.49770752,0.87588507
743.686355,0.21361667,0.29456174,0.4984811,0.8760879
746.87802,0.21409701,0.29558748,0.5003989,0.87848234
750.069684,0.21410504,0.2963233,0.50190485,0.8803979
753.261349,0.21375789,0.2963343,0.5024387,0.88118213
756.453014,0.21338822,0.2962783,0.5028559,0.8816118
759.644679,0.21387674,0.29728463,0.5050009,0.88497514
762.836344,0.2132948,0.29656568,0.5044101,0.88410187
766.028008,0.21359009,0.29674044,0.50556356,0.88605917
769.219673,0.21411261,0.29749992,0.5071359,0.8884539
772.411338,0.21347351,0.29673323,0.5064959,0.8875145
775.603003,0.21367839,0.2970434,0.507584,0.8895242
778.794667,0.2137002,0.2970878,0.5082973,0.89073944
781.986332,0.2141983,0.2974036,0.50954515,0.8931844
785.177997,0.21355197,0.29640174,0.5084571,0.89183176
788.369662,0.21357581,0.29654792,0.50916106,0.8937094
791.561327,0.21251084,0.2953843,0.5078449,0.891873
794.752991,0.21344332,0.2968378,0.51110345,0.89850986
797.944656,0.21311295,0.29665622,0.511651,0.89995867
801.136321,0.21316373,0.29697987,0.5128536,0.90286195
804.327986,0.21260051,0.2966811,0.51283056,0.90311515
