Wavelength,21120 sh-1,21120 sh-2,21120 sh-3,21120 sh-4
954.33623,0.31085113,0.38994303,0.57803357,0.9415946
957.527895,0.3135888,0.39366743,0.58411366,0.951263
960.71956,0.3111335,0.3909159,0.58038825,0.9451462
963.911225,0.31010303,0.3895989,0.5794847,0.94348747
967.10289,0.309634,0.3893701,0.5794451,0.9434007
970.294554,0.30983138,0.38943997,0.5798289,0.9444891
973.486219,0.3085358,0.38845766,0.5786082,0.9431475
976.677884,0.30858353,0.38873962,0.57964,0.9458487
979.869549,0.3089836,0.3893052,0.58083093,0.94790226
983.061213,0.3093544,0.3903081,0.5820171,0.94876623
986.252878,0.30742913,0.38714555,0.5767134,0.9390312
989.444543,0.3082046,0.38857383,0.57792294,0.9398349
992.636208,0.30802292,0.388049,0.57705617,0.938084
995.827873,0.3063117,0.3863098,0.5746148,0.9337705
