Wavelength,23340 sh-1,23340 sh-2,23340 sh-3,23340 sh-4
625.594758,0.16149639,0.2872737,0.4949788,0.8491615
628.786423,0.16102253,0.28701192,0.49462968,0.848717
631.978087,0.1607499,0.2871374,0.49485347,0.84924996
635.169752,0.16040027,0.28734455,0.49528804,0.85005575
638.361417,0.16059735,0.287556,0.49576443,0.8506803
641.553082,0.16016574,0.28707713,0.4952329,0.8496294
644.744747,0.16067265,0.28810138,0.4967477,0.8521557
647.936411,0.16036722,0.2879524,0.4965242,0.8517246
651.128076,0.16068545,0.2888112,0.49819547,0.8544664
654.319741,0.16085646,0.28947604,0.49903095,0.8558358
657.511406,0.1605868,0.28927752,0.49861363,0.85434294
660.70307,0.16104665,0.28962618,0.49911076,0.8545678
663.894735,0.1614254,0.2895434,0.49906963,0.8547341
667.0864,0.16117625,0.2895731,0.49833658,0.85242426
670.278065,0.16118088,0.2898146,0.49874243,0.85281664
673.46973,0.16107759,0.2896455,0.4986546,0.8527614
676.661394,0.1615808,0.29103097,0.5009878,0.85657114
679.853059,0.16123976,0.29081932,0.50087786,0.8563965
683.044724,0.16121931,0.29084814,0.50119966,0.8575666
686.236389,0.16099438,0.29066706,0.5013716,0.858362
689.428054,0.16144632,0.2918645,0.50374407,0.86314994
692.619718,0.1607535,0.29106995,0.5026023,0.8618799
695.811383,0.16106956,0.29196748,0.504492,0.865637
699.003048,0.16100205,0.2922794,0.50531083,0.86768115
702.194713,0.160696,0.2919616,0.5051651,0.8682227
705.386377,0.16070469,0.2925516,0.50634444,0.87081456
708.578042,0.16033451,0.2918561,0.5053826,0.8696274
711.769707,0.16094524,0.29326737,0.50783044,0.8735113
714.961372,0.16041896,0.29230914,0.50609154,0.8705194
718.153037,0.16026337,0.2917472,0.5052222,0.8685822
721.344701,0.16081959,0.29293123,0.506946,0.87125057
724.536366,0.16137782,0.2939072,0.50811976,0.87242633
727.728031,0.16230144,0.2952743,0.5102405,0.87525886
730.919696,0.16279358,0.29609206,0.51108694,0.87541676
734.11136,0.16340305,0.297141,0.5120646,0.87578034
737.303025,0.16382892,0.2976756,0.512172,0.87475926
740.49469,0.16467752,0.29889265,0.51361334,0.8759148
743.686355,0.16538766,0.30028132,0.5151586,0.8768875
746.87802,0.16609526,0.3012888,0.5159736,0.8767498
750.069684,0.16640702,0.30155993,0.5157988,0.87508935
753.261349,0.16675884,0.3018555,0.51562566,0.87392795
756.453014,0.16769955,0.3029705,0.51723135,0.875483
759.644679,0.16831735,0.30400357,0.51849407,0.8769078
762.836344,0.16825178,0.30353054,0.5175631,0.8748169
766.028008,0.16905583,0.30470037,0.51955897,0.8778329
769.219673,0.16955678,0.3060374,0.52126276,0.87991565
772.411338,0.16932277,0.30530027,0.5200715,0.8777419
775.603003,0.16993432,0.30641335,0.52180016,0.8803784
778.794667,0.16954997,0.30559325,0.52020955,0.87746006
781.986332,0.17006834,0.3059805,0.5208316,0.8785885
785.177997,0.17014843,0.30596495,0.5207388,0.87848544
788.369662,0.17015362,0.30605003,0.5207333,0.87868696
791.561327,0.16971718,0.30515686,0.5194892,0.8767864
794.752991,0.17077093,0.30675596,0.5224648,0.88226014
797.944656,0.17067955,0.30659342,0.5225191,0.8825578
801.136321,0.17148411,0.3076844,0.5246946,0.8869409
804.327986,0.17141582,0.30779272,0.5251574,0.88787323
807.51965,0.17053993,0.3064076,0.5230725,0.883872
810.711315,0.17103387,0.30727372,0.52458596,0.8862572
813.90298,0.1723452,0.30937266,0.52819526,0.8924121
817.094645,0.17177647,0.30826643,0.5261974,0.8885422
820.28631,0.17222008,0.30942973,0.5277637,0.8902463
823.477974,0.17248927,0.3099126,0.527706,0.88950795
826.669639,0.17262597,0.31055713,0.52764636,0.88873047
829.861304,0.17271379,0.31093502,0.527229,0.8880186
833.052969,0.17277703,0.31148136,0.527406,0.8883557
836.244634,0.17358035,0.31309217,0.5296335,0.8918899
839.436298,0.17357588,0.31325993,0.52899104,0.8908972
842.627963,0.17405912,0.3141635,0.5300415,0.8925563
845.819628,0.1739124,0.31408834,0.5296556,0.8916716
849.011293,0.17455272,0.31529084,0.53108495,0.8937216
852.202957,0.17473386,0.31542912,0.5308133,0.89314
855.394622,0.17491305,0.31557542,0.5306165,0.8930586
858.586287,0.17498557,0.31594282,0.5301769,0.89330643
861.777952,0.17590831,0.3173499,0.53160805,0.8969719
864.969617,0.17684136,0.31886202,0.5333944,0.90027815
868.161281,0.17718516,0.3195851,0.53412086,0.90240467
871.352946,0.17755301,0.32003558,0.5340859,0.9027784
874.544611,0.17806664,0.32127154,0.53560174,0.9055193
877.736276,0.17887302,0.32252163,0.53739196,0.9077583
880.92794,0.17967454,0.32407358,0.54116946,0.9117346
884.119605,0.1797883,0.32424814,0.5427579,0.9119306
887.31127,0.1796601,0.32402363,0.5433134,0.91001916
890.502935,0.1793595,0.32331994,0.54202753,0.9054553
893.6946,0.17957848,0.32376772,0.5423223,0.90445614
896.886264,0.17930265,0.3231702,0.54072475,0.8991104
900.077929,0.17885648,0.3222457,0.5382678,0.89401084
903.269594,0.17860977,0.3216302,0.5365949,0.8898172
906.461259,0.17847669,0.3216226,0.5363904,0.88730115
909.652923,0.17943916,0.3229693,0.538492,0.88980216
912.844588,0.17970812,0.32350478,0.5392427,0.8915721
916.036253,0.17972311,0.32359537,0.53912413,0.8904462
919.227918,0.18036729,0.32465452,0.54086214,0.8925524
922.419583,0.18065464,0.325051,0.5413686,0.89239883
925.611247,0.1806354,0.32473975,0.54052705,0.8920764
928.802912,0.18129826,0.32550377,0.54154986,0.8938638
931.994577,0.18075098,0.3244642,0.5394958,0.8908478
935.186242,0.18181455,0.32665968,0.54371417,0.89822
938.377907,0.1825342,0.32771936,0.54586506,0.90238667
941.569571,0.18272038,0.32740358,0.54470676,0.8992015
944.761236,0.18419783,0.3299198,0.5496839,0.90724564
947.952901,0.18330622,0.32814872,0.5467014,0.90168107
951.144566,0.18467437,0.32999492,0.54962087,0.9059151
954.33623,0.1852742,0.33093137,0.55116504,0.9075934
