Wavelength,23402 sh-1,23402 sh-2,23402 sh-3,23402 sh-4
533.036479,0.042855296,0.043437015,0.044764273,0.046635117
536.228144,0.043218505,0.043891136,0.04541537,0.047483407
539.419809,0.043307513,0.04418281,0.045876544,0.048172645
542.611474,0.043254465,0.044264965,0.046067525,0.048501708
545.803138,0.043037746,0.04399382,0.045806773,0.048216354
548.994803,0.043025166,0.043872416,0.045504082,0.047796894
552.186468,0.043200467,0.04395626,0.045363877,0.047379572
555.378133,0.04365746,0.04427115,0.045481514,0.047390167
558.569797,0.044336237,0.044887856,0.045986667,0.047784977
561.761462,0.045064557,0.045622174,0.04676409,0.04854976
564.953127,0.045850065,0.046483986,0.047682416,0.049568284
568.144792,0.0464696,0.047285963,0.04868329,0.050782744
571.336457,0.047623266,0.048731204,0.050433483,0.052994583
574.528121,0.049445562,0.050999627,0.053286757,0.05654479
577.719786,0.052759267,0.0551199,0.058395587,0.0628933
580.911451,0.057757296,0.06145304,0.06651576,0.07298234
584.103116,0.06521515,0.071205065,0.07915968,0.08897974
587.294781,0.07539025,0.085158795,0.097705,0.11273663
590.486445,0.08818286,0.10345597,0.12316849,0.1464166
593.67811,0.10228392,0.12547246,0.15533487,0.18987875
596.869775,0.11719223,0.15043092,0.1924663,0.24276891
600.06144,0.13193373,0.17645158,0.23262541,0.30469173
603.253104,0.14526537,0.20008245,0.27547783,0.37076312
606.444769,0.15612563,0.22107384,0.31464764,0.4336777
609.636434,0.16494127,0.24104987,0.34959468,0.49146837
612.828099,0.17110883,0.2562633,0.37746605,0.53893113
616.019764,0.17573291,0.26903388,0.4008786,0.5796139
619.211428,0.17915209,0.27855158,0.41918302,0.6126954
622.403093,0.18120104,0.28551093,0.43302026,0.6385437
625.594758,0.18353531,0.29206043,0.44585598,0.66219205
628.786423,0.184623,0.29644385,0.45494395,0.68003446
631.978087,0.18638748,0.30156863,0.46489996,0.69851834
635.169752,0.18748109,0.30517146,0.4721925,0.71240026
638.361417,0.18851204,0.30835932,0.4785901,0.7247289
641.553082,0.18925521,0.31071496,0.48378074,0.73515123
644.744747,0.18987966,0.31281206,0.4881988,0.7442893
647.936411,0.19094485,0.31564075,0.49371597,0.7545576
651.128076,0.19219275,0.31864697,0.49942672,0.7648103
654.319741,0.19244996,0.32004225,0.5025679,0.7706924
657.511406,0.19291396,0.32153967,0.50524336,0.77579516
660.70307,0.19393532,0.3237883,0.5093736,0.78301793
663.894735,0.19556323,0.32540205,0.51258093,0.78887177
667.0864,0.19491239,0.32535776,0.5128115,0.7898629
670.278065,0.1954731,0.32653287,0.5150572,0.79421717
673.46973,0.1951342,0.32679522,0.51599896,0.7970195
676.661394,0.19591153,0.32867828,0.5192333,0.8023166
679.853059,0.19570309,0.32891425,0.5201195,0.8042134
683.044724,0.19563167,0.32921922,0.5213007,0.8067241
686.236389,0.19595386,0.3302516,0.5234865,0.8112063
689.428054,0.19665669,0.33188003,0.5268058,0.8174779
692.619718,0.19620763,0.33175442,0.52719676,0.8189828
695.811383,0.19595739,0.33197558,0.52807933,0.82164705
699.003048,0.19609317,0.33240354,0.52939636,0.82474697
702.194713,0.19583482,0.33263838,0.53048915,0.8275059
705.386377,0.1956082,0.33269992,0.53109694,0.82944643
708.578042,0.19572766,0.3331572,0.53236496,0.8319898
711.769707,0.19596799,0.3339473,0.5336718,0.8343641
714.961372,0.19619633,0.3340426,0.5343102,0.83548224
718.153037,0.19568488,0.33334678,0.53319275,0.83390576
721.344701,0.19672845,0.3355983,0.5367215,0.8389544
724.536366,0.19699857,0.33599052,0.53709817,0.8390891
727.728031,0.19753571,0.33739763,0.5388511,0.8411328
730.919696,0.19869639,0.33888265,0.54026884,0.8428938
734.11136,0.19935435,0.3401468,0.5413932,0.8439342
737.303025,0.19990917,0.34077638,0.54159564,0.84346855
740.49469,0.20098868,0.34234932,0.5433804,0.8453984
743.686355,0.2016042,0.34297964,0.5436353,0.8447368
746.87802,0.20252423,0.34413925,0.5446934,0.8456919
750.069684,0.20367104,0.34571207,0.54642576,0.8475481
